,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
842,226926.0,10510251,HZ251804,05/05/2016 12:55:00 AM,006XX S CLARK ST,860,THEFT,RETAIL THEFT,OTHER,0,0,123,1,2,32,6,1175622,1897488,2016,05/12/2016 03:50:15 PM,41.874079802,-87.630660674,"(41.874079802, -87.630660674)"
843,227251.0,10237549,HY251902,05/08/2015 10:38:00 AM,067XX S MORGAN ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,1,0,724,7,17,68,18,1170806,1860129,2015,05/12/2016 03:48:29 PM,41.771669908,-87.649434458,"(41.771669908, -87.649434458)"
844,227273.0,10237579,HY252508,05/08/2015 06:36:00 PM,068XX S LOOMIS BLVD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,RESTAURANT,1,0,724,7,17,67,18,1168179,1859299,2015,05/12/2016 03:48:29 PM,41.769449202,-87.659088027,"(41.769449202, -87.659088027)"
845,227317.0,10237609,HY252532,05/08/2015 06:45:00 PM,066XX S HALSTED ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,1,0,723,7,6,68,18,1172117,1860649,2015,05/12/2016 03:48:29 PM,41.773068142,-87.644613509,"(41.773068142, -87.644613509)"
846,227339.0,10237632,HY253934,05/09/2015 08:48:00 PM,068XX S ASHLAND AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,1,0,725,7,17,67,18,1166850,1859459,2015,05/12/2016 03:48:29 PM,41.769916749,-87.663954978,"(41.769916749, -87.663954978)"
847,227446.0,10237668,HY255729,05/11/2015 11:18:00 AM,041XX S VINCENNES AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,1,0,214,2,3,38,18,1180456,1877725,2015,05/12/2016 03:48:29 PM,41.819738889,-87.613520887,"(41.819738889, -87.613520887)"
848,227510.0,10237814,HY257184,05/12/2015 10:24:00 AM,007XX E 47TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),1,0,221,2,4,38,18,1182160,1874015,2015,05/12/2016 03:48:29 PM,41.809519024,-87.607384952,"(41.809519024, -87.607384952)"
849,227532.0,10237824,HY257219,05/12/2015 01:49:00 PM,047XX S WABASH AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,1,0,224,2,3,38,18,1177516,1873541,2015,05/12/2016 03:48:29 PM,41.808324708,-87.624432552,"(41.808324708, -87.624432552)"
850,227554.0,10237878,HY257225,05/12/2015 11:36:00 AM,0000X E 36TH PL,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,1,0,213,2,3,35,18,1177674,1880986,2015,05/12/2016 03:48:29 PM,41.828750839,-87.623627513,"(41.828750839, -87.623627513)"
851,227686.0,10237927,HY258406,05/13/2015 11:30:00 AM,0000X S WHIPPLE ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,1,0,1124,11,28,27,18,1156165,1899698,2015,05/12/2016 03:48:29 PM,41.880559137,-87.702038065,"(41.880559137, -87.702038065)"
852,227836.0,10237978,HY258747,05/13/2015 03:23:00 PM,075XX S MARYLAND AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,1,0,624,6,6,69,18,1183205,1855301,2015,05/12/2016 03:48:29 PM,41.758141854,-87.60413422,"(41.758141854, -87.60413422)"
853,227902.0,10238075,HY261081,05/15/2015 12:07:00 PM,070XX S BISHOP ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,1,0,734,7,17,67,18,1167884,1858053,2015,05/12/2016 03:48:29 PM,41.766036357,-87.660205107,"(41.766036357, -87.660205107)"
854,227968.0,10238105,HY261177,05/15/2015 10:45:00 AM,020XX W 63RD ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,1,0,714,7,15,67,18,1164027,1862861,2015,05/12/2016 03:48:29 PM,41.77931212,-87.67420734,"(41.77931212, -87.67420734)"
855,228139.0,10238118,HY261824,05/15/2015 07:05:00 PM,016XX W 59TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,1,0,714,7,15,67,18,1166211,1865580,2015,05/12/2016 03:48:29 PM,41.786727181,-87.666123197,"(41.786727181, -87.666123197)"
856,228292.0,10238130,HY262457,05/16/2015 09:27:52 AM,059XX S HONORE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,1,0,714,7,15,67,18,1165036,1865263,2015,05/12/2016 03:48:29 PM,41.785882234,-87.67044034,"(41.785882234, -87.67044034)"
857,228378.0,10238135,HY264524,05/17/2015 08:30:00 PM,062XX S HONORE ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,1,0,714,7,15,67,18,1165090,1863304,2015,05/12/2016 03:48:29 PM,41.780505344,-87.670297735,"(41.780505344, -87.670297735)"
858,228422.0,10239248,HY414985,09/08/2015 06:00:00 AM,006XX W OHARE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,1,0,1654,16,41,76,18,1100088,1926079,2015,05/12/2016 03:48:29 PM,41.953900467,-87.907472601,"(41.953900467, -87.907472601)"
859,228488.0,10239268,HY408476,09/03/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,1,0,1134,11,24,29,18,1154228,1895173,2015,05/12/2016 03:48:29 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
860,228575.0,10239279,HY262649,05/16/2015 12:38:00 PM,039XX S CALUMET AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,1,0,213,2,3,38,18,1179079,1878972,2015,05/12/2016 03:48:29 PM,41.823192301,-87.61853419,"(41.823192301, -87.61853419)"
861,228597.0,10239296,HY264282,05/17/2015 05:52:00 PM,061XX S BISHOP ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,1,0,713,7,16,67,18,1167719,1864012,2015,05/12/2016 03:48:29 PM,41.782392152,-87.660639044,"(41.782392152, -87.660639044)"
862,229058.0,10239319,HY265123,05/18/2015 11:38:00 AM,059XX S MORGAN ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,1,0,712,7,16,68,18,1170659,1865532,2015,05/12/2016 03:48:29 PM,41.786499587,-87.649815884,"(41.786499587, -87.649815884)"
863,229167.0,10239335,HY265130,05/18/2015 11:16:00 AM,059XX S JUSTINE ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,OTHER,1,0,713,7,15,67,18,1167026,1865245,2015,05/12/2016 03:48:29 PM,41.785790506,-87.663144545,"(41.785790506, -87.663144545)"
864,229277.0,10510257,HZ251821,05/05/2016 02:30:00 AM,082XX S MORGAN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,0,613,6,21,71,08B,1171084,1850103,2016,05/12/2016 03:50:15 PM,41.74415121,-87.648707883,"(41.74415121, -87.648707883)"
865,229453.0,10510258,HZ251813,05/05/2016 01:35:00 AM,098XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA GARAGE / OTHER PROPERTY,1,0,511,5,21,49,26,1178256,1840091,2016,05/12/2016 03:50:15 PM,41.716517432,-87.622731926,"(41.716517432, -87.622731926)"
866,229561.0,10239357,HY259858,05/14/2015 12:04:00 PM,066XX S HALSTED ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,1,0,723,7,6,68,18,1172118,1860614,2015,05/12/2016 03:48:29 PM,41.772972076,-87.644610871,"(41.772972076, -87.644610871)"
867,230001.0,10239396,HY406072,09/01/2015 02:40:00 PM,048XX S DREXEL BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,1,0,222,2,4,39,18,1183133,1873123,2015,05/12/2016 03:48:29 PM,41.807048697,-87.603843965,"(41.807048697, -87.603843965)"
868,230657.0,10239411,HY392275,08/21/2015 08:20:00 PM,068XX S MARSHFIELD AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,1,0,725,7,17,67,18,1166524,1859261,2015,05/12/2016 03:48:29 PM,41.769380367,-87.665155594,"(41.769380367, -87.665155594)"
869,231201.0,10244264,HY256471,05/11/2015 06:30:00 PM,100XX W OHARE ST,2091,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,1,0,1651,16,41,76,18,1100658,1934241,2015,05/12/2016 03:48:29 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
870,231374.0,10244271,HY251097,05/07/2015 04:41:52 PM,054XX S HONORE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,1,0,932,9,16,61,18,1164943,1868575,2015,05/12/2016 03:48:29 PM,41.794972743,-87.670687727,"(41.794972743, -87.670687727)"
871,231419.0,10244282,HY249301,05/06/2015 10:19:00 AM,055XX S HONORE ST,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,1,0,715,7,15,67,18,1164964,1867901,2015,05/12/2016 03:48:29 PM,41.793122759,-87.670629773,"(41.793122759, -87.670629773)"
872,231636.0,10244296,HY418009,09/10/2015 01:15:00 PM,005XX E 61ST ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,1,0,313,3,20,42,18,1180719,1864679,2015,05/12/2016 03:48:29 PM,41.783933495,-87.612957199,"(41.783933495, -87.612957199)"
873,231944.0,10244303,HY418911,09/11/2015 08:45:00 AM,031XX W POLK ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,1,0,1134,11,24,27,18,1155571,1896200,2015,05/12/2016 03:48:29 PM,41.870972237,-87.704313319,"(41.870972237, -87.704313319)"
874,232009.0,10244309,HY419152,09/11/2015 11:55:00 AM,040XX W MADISON ST,2018,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,SIDEWALK,1,0,1115,11,28,26,18,1149521,1899707,2015,05/12/2016 03:48:29 PM,41.880715353,-87.726434156,"(41.880715353, -87.726434156)"
875,232292.0,10510259,HZ251822,05/05/2016 02:50:00 AM,021XX N LARAMIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,2515,25,37,19,08B,1141369,1913815,2016,05/12/2016 03:50:15 PM,41.919583641,-87.756019375,"(41.919583641, -87.756019375)"
876,232598.0,10244327,HY419622,09/11/2015 06:40:00 PM,062XX S ARTESIAN AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,1,0,825,8,15,66,18,1161107,1863312,2015,05/12/2016 03:48:29 PM,41.780610645,-87.684899958,"(41.780610645, -87.684899958)"
877,232705.0,10244347,HY419760,09/11/2015 08:23:00 PM,066XX S SEELEY AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,1,0,726,7,15,67,18,1163837,1860713,2015,05/12/2016 03:48:29 PM,41.773421714,-87.674964191,"(41.773421714, -87.674964191)"
878,232793.0,10245517,HY419808,09/11/2015 08:20:00 PM,056XX S LAFLIN ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,1,0,713,7,16,67,18,1167297,1867433,2015,05/12/2016 03:48:29 PM,41.791788842,-87.662088297,"(41.791788842, -87.662088297)"
879,232923.0,10245538,HY420329,09/12/2015 10:40:00 AM,013XX S ALBANY AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,1,0,1022,10,24,29,18,1155927,1893547,2015,05/12/2016 03:48:29 PM,41.863684959,-87.70307782,"(41.863684959, -87.70307782)"
880,233184.0,10245556,HY420849,09/12/2015 07:08:00 PM,011XX S RICHMOND ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,1,0,1135,11,28,29,18,1156861,1895067,2015,05/12/2016 03:48:29 PM,41.867837131,-87.699607959,"(41.867837131, -87.699607959)"
881,233316.0,10245596,HY420899,09/12/2015 07:13:00 PM,011XX W 64TH ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,1,0,724,7,16,68,18,1169892,1862362,2015,05/12/2016 03:48:29 PM,41.777817429,-87.652720097,"(41.777817429, -87.652720097)"
882,233338.0,10245610,HY421554,09/13/2015 11:15:00 AM,046XX S PAULINA ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1,0,924,9,3,61,18,1165790,1873910,2015,05/12/2016 03:48:29 PM,41.809594651,-87.667430208,"(41.809594651, -87.667430208)"
883,233403.0,10245631,HY422051,09/13/2015 07:11:00 PM,069XX S JUSTINE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,1,0,734,7,17,67,18,1167202,1858723,2015,05/12/2016 03:48:29 PM,41.767889544,-87.662685731,"(41.767889544, -87.662685731)"
884,233752.0,10378508,HZ114792,01/14/2016 12:34:00 AM,073XX S JEFFERY BLVD,453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,STREET,1,0,333,3,5,43,04B,1190812,1856754,2016,05/12/2016 03:48:29 PM,41.761948684,-87.57620889,"(41.761948684, -87.57620889)"
885,234095.0,10382062,HZ118144,01/16/2016 04:30:00 PM,038XX W DIVISION ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENTIAL YARD (FRONT/BACK),1,0,1112,11,27,23,24,1150685,1907730,2016,05/12/2016 03:48:29 PM,41.90270863,-87.7219501,"(41.90270863, -87.7219501)"
886,234117.0,10413572,HZ151289,02/13/2016 03:00:00 PM,002XX W WASHINGTON ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),1,0,122,1,42,32,6,1174561,1900806,2016,05/12/2016 03:48:29 PM,41.883208368,-87.634456935,"(41.883208368, -87.634456935)"
887,234314.0,10424384,HZ162384,02/15/2016 09:45:00 PM,049XX W ARGYLE ST,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,1,0,1623,16,45,12,26,1142555,1932793,2016,05/12/2016 03:48:29 PM,41.971639038,-87.751188209,"(41.971639038, -87.751188209)"
888,234882.0,10441223,HZ179983,03/08/2016 09:00:00 PM,008XX N MICHIGAN AVE,462,BATTERY,AGG PRO EMP HANDS SERIOUS INJ,RESIDENCE,1,0,1833,18,42,8,04B,1177338,1906181,2016,05/12/2016 03:48:29 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
889,235122.0,10476997,HZ216209,04/05/2016 10:43:00 PM,079XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),1,0,623,6,6,44,15,1177672,1852176,2016,05/12/2016 03:48:29 PM,41.749693401,-87.624506314,"(41.749693401, -87.624506314)"
890,235166.0,10477067,HZ216227,02/16/2016 11:30:00 PM,065XX S MOZART ST,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,1,0,831,8,15,66,2,,,2016,05/12/2016 03:48:29 PM,,,
891,235427.0,10485091,HZ224926,04/13/2016 07:45:00 PM,062XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,1,0,714,7,15,67,04A,1164101,1863230,2016,05/12/2016 03:48:29 PM,41.780323147,-87.673925674,"(41.780323147, -87.673925674)"
892,235580.0,10486398,HZ226184,04/14/2016 06:35:00 PM,050XX N BROADWAY,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,1,0,2033,20,48,3,14,1167408,1933509,2016,05/12/2016 03:48:29 PM,41.973103978,-87.659779667,"(41.973103978, -87.659779667)"
893,235712.0,10493698,HZ233374,03/25/2016 12:00:00 PM,060XX W GIDDINGS ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,1,0,1622,16,38,15,26,,,2016,05/12/2016 03:48:29 PM,,,
894,236879.0,10497390,HZ238719,04/24/2016 07:53:00 PM,114XX S YALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,522,5,34,49,15,1176656,1829092,2016,05/12/2016 03:48:29 PM,41.686370686,-87.628921436,"(41.686370686, -87.628921436)"
895,236989.0,10498177,HZ239284,04/25/2016 12:30:00 AM,102XX S PEORIA ST,820,THEFT,$500 AND UNDER,STREET,0,0,2232,22,34,73,6,1172121,1836943,2016,05/12/2016 03:48:29 PM,41.708015607,-87.645293629,"(41.708015607, -87.645293629)"
896,237120.0,10502338,HZ243321,04/25/2016 09:00:00 AM,008XX N LAWLER AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,0,0,1531,15,37,25,10,1142536,1905109,2016,05/12/2016 03:48:29 PM,41.895671772,-87.751948398,"(41.895671772, -87.751948398)"
897,237902.0,10505925,HZ247508,05/01/2016 07:03:00 PM,010XX W 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,1,0,612,6,17,71,15,1170874,1852437,2016,05/12/2016 03:48:29 PM,41.7505606,-87.649409369,"(41.7505606, -87.649409369)"
898,238012.0,10505953,HZ247559,05/01/2016 07:13:00 PM,048XX W IRVING PARK RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,1634,16,45,15,15,1143256,1926151,2016,05/12/2016 03:48:29 PM,41.953399738,-87.748777127,"(41.953399738, -87.748777127)"
899,238687.0,10506753,HZ248486,05/02/2016 11:00:00 AM,020XX W JACKSON BLVD,820,THEFT,$500 AND UNDER,APARTMENT,0,0,1225,12,2,28,6,1162659,1898621,2016,05/12/2016 03:48:29 PM,41.877470199,-87.678222877,"(41.877470199, -87.678222877)"
900,239058.0,10507711,HZ249461,09/15/2015 08:15:00 PM,053XX S INDIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,0,0,231,2,3,40,26,1178505,1869684,2015,05/12/2016 03:48:29 PM,41.79771831,-87.620922418,"(41.79771831, -87.620922418)"
901,239363.0,10507784,HZ249339,03/01/2015 09:00:00 AM,001XX S WACKER DR,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,0,0,122,1,2,32,26,1173883,1899742,2015,05/12/2016 03:48:29 PM,41.88030381,-87.636978269,"(41.88030381, -87.636978269)"
902,240102.0,10508192,HZ249799,09/01/2015 12:00:00 PM,117XX S BISHOP ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,1,524,5,34,53,26,1168775,1826957,2015,05/12/2016 03:48:29 PM,41.6806851,-87.657833641,"(41.6806851, -87.657833641)"
903,240146.0,10508207,HZ249823,09/08/2015 08:00:00 PM,0000X S RIVERSIDE PLZ,810,THEFT,OVER $500,OTHER,0,0,121,1,2,28,6,1173399,1900180,2015,05/12/2016 03:48:29 PM,41.881516473,-87.638742433,"(41.881516473, -87.638742433)"
904,240190.0,10508291,HZ250030,11/23/2015 09:00:00 AM,034XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,1133,11,28,27,11,1153392,1898475,2015,05/12/2016 03:48:29 PM,41.877258619,-87.712252814,"(41.877258619, -87.712252814)"
905,240322.0,10508339,HZ249902,05/03/2016 01:58:00 PM,118XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,1,0,524,5,34,53,15,1173448,1826415,2016,05/12/2016 03:48:29 PM,41.679095953,-87.640744099,"(41.679095953, -87.640744099)"
906,240494.0,10509266,HZ250894,11/03/2015 07:00:00 AM,014XX N SEDGWICK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,0,0,1821,18,27,8,11,1173383,1909988,2015,05/12/2016 03:48:29 PM,41.908430535,-87.638509526,"(41.908430535, -87.638509526)"
907,241685.0,10509684,HZ251005,12/25/2015 08:00:00 AM,0000X N WALLER AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,0,1,1513,15,29,25,20,1138158,1899796,2015,05/12/2016 03:48:29 PM,41.881172502,-87.768156563,"(41.881172502, -87.768156563)"
908,241793.0,10509824,HZ251293,07/31/2015 12:00:00 PM,029XX W PETERSON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,2413,24,50,2,11,1155455,1939729,2015,05/12/2016 03:48:29 PM,41.990421443,-87.703565357,"(41.990421443, -87.703565357)"
909,242116.0,10509982,HZ251129,04/29/2015 01:20:00 PM,026XX N KEDZIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,0,0,1412,14,35,22,11,1154485,1917190,2015,05/12/2016 03:48:29 PM,41.92859251,-87.707738486,"(41.92859251, -87.707738486)"
910,242811.0,10509997,HZ250767,05/03/2015 01:00:00 PM,022XX W MARQUETTE RD,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,832,8,17,66,5,1162613,1860187,2015,05/12/2016 03:48:29 PM,41.772003922,-87.679465774,"(41.772003922, -87.679465774)"
911,242855.0,10510576,HZ251972,11/18/2015 08:00:00 PM,015XX N ASTOR ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,1824,18,43,8,08B,1176342,1910561,2015,05/12/2016 03:48:29 PM,41.909936584,-87.627622427,"(41.909936584, -87.627622427)"
912,242877.0,10510809,HZ251984,05/03/2016 12:35:00 PM,001XX S DEARBORN ST,870,THEFT,POCKET-PICKING,RESTAURANT,0,0,112,1,42,32,6,1175959,1899607,2016,05/12/2016 03:48:29 PM,41.879886887,-87.629359567,"(41.879886887, -87.629359567)"
913,242898.0,10511061,HZ252282,11/01/2015 10:00:00 PM,016XX S DRAKE AVE,560,ASSAULT,SIMPLE,APARTMENT,0,0,1021,10,24,29,08A,1152972,1891647,2015,05/12/2016 03:48:29 PM,41.858530159,-87.713975828,"(41.858530159, -87.713975828)"
914,242942.0,10511201,HZ252370,10/14/2015 05:30:00 PM,077XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,0,0,2422,24,49,1,11,1165371,1951231,2015,05/12/2016 03:48:29 PM,42.021777267,-87.666762834,"(42.021777267, -87.666762834)"
915,242986.0,10511207,HZ252319,11/03/2015 12:00:00 AM,084XX S VERNON AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,0,0,632,6,6,44,11,1180829,1849073,2015,05/12/2016 03:48:29 PM,41.741106467,-87.613033019,"(41.741106467, -87.613033019)"
916,243794.0,10511321,HZ252531,10/07/2015 07:30:00 AM,014XX E MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,321,3,20,42,14,1186931,1861526,2015,05/12/2016 03:48:29 PM,41.775136329,-87.590281897,"(41.775136329, -87.590281897)"
917,243838.0,10511425,HZ252710,12/31/2015 07:00:00 AM,0000X N MENARD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,1513,15,29,25,5,1137714,1899746,2015,05/12/2016 03:48:29 PM,41.881043308,-87.769788137,"(41.881043308, -87.769788137)"
918,244293.0,10511438,HZ252237,11/27/2015 10:00:00 AM,047XX N LAMON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,1623,16,45,15,11,1142845,1930984,2015,05/12/2016 03:48:29 PM,41.966669584,-87.750167105,"(41.966669584, -87.750167105)"
919,244337.0,10511509,HZ251943,12/09/2015 12:00:00 PM,025XX N ASHLAND AVE,810,THEFT,OVER $500,APARTMENT,0,0,1931,19,32,7,6,1165238,1916923,2015,05/12/2016 03:48:29 PM,41.927637759,-87.668232503,"(41.927637759, -87.668232503)"
920,244424.0,10511568,HZ252865,09/15/2015 07:00:00 AM,032XX S BELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,912,9,12,59,11,1161885,1882985,2015,05/12/2016 03:48:29 PM,41.834579639,-87.681500633,"(41.834579639, -87.681500633)"
921,244841.0,10511824,HZ253167,05/06/2015 03:18:00 AM,032XX E 89TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,0,0,424,4,10,46,14,1199354,1846574,2015,05/12/2016 03:48:29 PM,41.733803485,-87.5452439,"(41.733803485, -87.5452439)"
922,245814.0,10512565,HZ253710,09/01/2015 12:00:00 PM,023XX W VAN BUREN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,1225,12,2,28,11,1160855,1898111,2015,05/12/2016 03:48:29 PM,41.876108306,-87.684860827,"(41.876108306, -87.684860827)"
923,246055.0,10512666,HZ253800,09/06/2015 03:00:00 PM,022XX E 96TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER,0,0,431,4,7,51,20,1192857,1841963,2015,05/12/2016 03:48:29 PM,41.721311249,-87.569195234,"(41.721311249, -87.569195234)"
924,246357.0,10512671,HZ253948,05/16/2015 12:00:00 AM,020XX S CLARK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,131,1,3,33,11,1175819,1890453,2015,05/12/2016 03:48:29 PM,41.854770868,-87.630148953,"(41.854770868, -87.630148953)"
925,247465.0,10513338,HZ254754,05/07/2015 06:00:00 AM,018XX S WABASH AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,0,0,131,1,3,33,26,1177049,1891470,2015,05/12/2016 03:48:29 PM,41.857533855,-87.625603607,"(41.857533855, -87.625603607)"
926,247487.0,10513642,HZ254477,04/25/2016 12:01:00 AM,061XX N RAVENSWOOD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,0,0,2413,24,40,2,20,1163121,1940918,2016,05/12/2016 03:48:29 PM,41.993525942,-87.675334561,"(41.993525942, -87.675334561)"
927,248404.0,10513682,HZ255119,06/15/2015 10:00:00 AM,062XX S WESTERN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,825,8,15,66,11,1161443,1863213,2015,05/12/2016 03:48:29 PM,41.780332016,-87.683670856,"(41.780332016, -87.683670856)"
928,248514.0,10513860,HZ255470,05/04/2016 01:30:00 AM,023XX W FULLERTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,0,0,1432,14,32,22,7,1160058,1915887,2016,05/12/2016 03:48:29 PM,41.924903583,-87.687295639,"(41.924903583, -87.687295639)"
929,248536.0,10513866,HZ255455,05/01/2016 04:00:00 PM,066XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,0,0,322,3,20,69,7,1178078,1861132,2016,05/12/2016 03:48:29 PM,41.774260472,-87.622747468,"(41.774260472, -87.622747468)"
930,248623.0,10513890,HZ255592,05/04/2016 12:00:00 AM,025XX N LOTUS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,0,0,2515,25,30,19,7,1139620,1916315,2016,05/12/2016 03:48:29 PM,41.926476042,-87.762384387,"(41.926476042, -87.762384387)"
